0.058512, 0.082147, 0.081855, 0.075869
0.020408, 0.020408, 0.020408, 0.020202
0.044879, 0.044699, 0.044343, 0.043357
0.052972, 0.052972, 0.052972, 0.052801
0.037323, 0.037323, 0.037323, 0.037179
