0.023918, 0.033934, 0.095814, 0.075869
0.022900, 0.022471, 0.021660, 0.02020
0.023423, 0.039058, 0.050947, 0.043357
0.024114, 0.084097, 0.066576, 0.052801
0.023692, 0.047385, 0.043413, 0.037179
